항목명1,일본엔/달러,달러/유로,달러/영국파운드,달러/엔
2017-01-11,115.815,1.0554,1.2173,0.00863446
2017-01-12,115.38,1.0582,1.2203,0.008667013
2017-01-13,114.675,1.0614,1.2162,0.008720296
2017-01-14,,,,
2017-01-15,,,,
2017-01-16,114.285,1.0634,1.2043,0.008750055
2017-01-17,114.085,1.0602,1.2028,0.008765394
2017-01-18,112.71,1.0712,1.2403,0.008872327
2017-01-19,114.555,1.0636,1.2267,0.008729431
2017-01-20,115.045,1.066,1.2338,0.008692251
2017-01-21,,,,
2017-01-22,,,,
2017-01-23,114.31,1.0709,1.2382,0.008748141
2017-01-24,112.63,1.0771,1.2537,0.008878629
2017-01-25,113.865,1.0731,1.2529,0.00878233
2017-01-26,113.38,1.0749,1.2633,0.008819898
2017-01-27,,,,
2017-01-28,,,,
2017-01-29,,,,
2017-01-30,,,,
2017-01-31,113.745,1.0706,1.2497,0.008791595
2017-02-01,112.69,1.0804,1.2585,0.008873902
2017-02-02,113.31,1.0767,1.2664,0.008825346
2017-02-03,112.835,1.0762,1.2532,0.008862498
2017-02-04,,,,
2017-02-05,,,,
2017-02-06,112.525,1.0785,1.2482,0.008886914
2017-02-07,111.815,1.0748,1.2467,0.008943344
2017-02-08,112.37,1.068,1.2507,0.008899172
2017-02-09,111.87,1.0695,1.2539,0.008938947
2017-02-10,113.345,1.0656,1.2496,0.008822621
2017-02-11,,,,
2017-02-12,,,,
2017-02-13,113.725,1.0628,1.2488,0.008793141
2017-02-14,113.78,1.0594,1.2527,0.008788891
2017-02-15,114.355,1.0578,1.2475,0.008744699
2017-02-16,114.245,1.0598,1.2463,0.008753118
2017-02-17,113.285,1.0673,1.2487,0.008827294
2017-02-18,,,,
2017-02-19,,,,
2017-02-20,112.945,1.062,1.2419,0.008853867
2017-02-21,113.155,1.0614,1.2469,0.008837435
2017-02-22,113.72,1.0536,1.2485,0.008793528
2017-02-23,113.305,1.0555,1.2457,0.008825736
2017-02-24,112.735,1.0583,1.2559,0.00887036
2017-02-25,,,,
2017-02-26,,,,
2017-02-27,112.255,1.056,1.2438,0.008908289
2017-02-28,112.755,1.0587,1.2439,0.008868786
2017-03-01,,,,
2017-03-02,113.985,1.0543,1.2289,0.008773084
2017-03-03,114.405,1.0507,1.227,0.008740877
2017-03-04,,,,
2017-03-05,,,,
2017-03-06,114.055,1.0619,1.2297,0.0087677
2017-03-07,113.995,1.058,1.2243,0.008772315
2017-03-08,113.955,1.0566,1.2203,0.008775394
2017-03-09,114.435,1.0544,1.2174,0.008738585
2017-03-10,115.155,1.0573,1.2153,0.008683948
2017-03-11,,,,
2017-03-12,,,,
2017-03-13,114.84,1.0682,1.2166,0.008707767
2017-03-14,114.935,1.065,1.221,0.00870057
2017-03-15,114.685,1.061,1.2155,0.008719536
2017-03-16,113.395,1.0736,1.2289,0.008818731
2017-03-17,113.395,1.0773,1.2352,0.008818731
2017-03-18,,,,
2017-03-19,,,,
2017-03-20,112.725,1.0743,1.2388,0.008871147
2017-03-21,112.465,1.0734,1.236,0.008891655
2017-03-22,111.515,1.0813,1.2481,0.008967403
2017-03-23,111.245,1.0793,1.2473,0.008989168
2017-03-24,111.005,1.0782,1.2517,0.009008603
2017-03-25,,,,
2017-03-26,,,,
2017-03-27,110.63,1.0847,1.2513,0.009039139
2017-03-28,110.645,1.0863,1.2558,0.009037914
2017-03-29,111.215,1.081,1.245,0.008991593
2017-03-30,111.115,1.0762,1.2441,0.008999685
2017-03-31,111.775,1.0686,1.2476,0.008946544
2017-04-01,,,,
2017-04-02,,,,
2017-04-03,111.34,1.0672,1.2549,0.008981498
2017-04-04,110.815,1.0669,1.2487,0.009024049
2017-04-05,110.815,1.0679,1.2438,0.009024049
2017-04-06,110.425,1.0673,1.2487,0.00905592
2017-04-07,110.855,1.0646,1.2471,0.009020793
2017-04-08,,,,
2017-04-09,,,,
2017-04-10,111.305,1.0578,1.237,0.008984322
2017-04-11,110.765,1.0597,1.2423,0.009028123
2017-04-12,109.685,1.0607,1.2489,0.009117017
2017-04-13,109.075,1.0666,1.254,0.009168004
2017-04-14,109.155,1.0615,1.2503,0.009161284
2017-04-15,,,,
2017-04-16,,,,
2017-04-17,108.555,1.0606,1.253,0.00921192
2017-04-18,109.025,1.064,1.2557,0.009172208
2017-04-19,108.435,1.0733,1.2845,0.009222115
2017-04-20,108.855,1.0714,1.2785,0.009186533
2017-04-21,109.37,1.0716,1.2808,0.009143275
2017-04-22,,,,
2017-04-23,,,,
2017-04-24,110.075,1.0875,1.2819,0.009084715
2017-04-25,109.815,1.0867,1.279,0.009106224
2017-04-26,111.06,1.0925,1.2833,0.009004142
2017-04-27,111.175,1.0909,1.2852,0.008994828
2017-04-28,111.235,1.0868,1.2895,0.008989976
2017-04-29,,,,
2017-04-30,,,,
2017-05-01,,,,
2017-05-02,111.865,1.0911,1.2897,0.008939347
2017-05-03,,,,
2017-05-04,112.705,1.0889,1.287,0.008872721
2017-05-05,,,,
2017-05-06,,,,
2017-05-07,,,,
2017-05-08,112.825,1.0992,1.2966,0.008863284
2017-05-09,,,,
2017-05-10,113.765,1.0883,1.2948,0.00879005
2017-05-11,114.295,1.0868,1.2931,0.008749289
2017-05-12,113.765,1.0865,1.2889,0.00879005
2017-05-13,,,,
2017-05-14,,,,
2017-05-15,113.305,1.0927,1.2887,0.008825736
2017-05-16,113.665,1.098,1.29,0.008797783
2017-05-17,112.76,1.1094,1.2914,0.008868393
2017-05-18,110.965,1.1163,1.2969,0.009011851
2017-05-19,111.445,1.1111,1.2945,0.008973036
2017-05-20,,,,
2017-05-21,,,,
2017-05-22,111.175,1.121,1.3025,0.008994828
2017-05-23,111.075,1.124,1.3001,0.009002926
2017-05-24,111.8,1.1187,1.296,0.008944544
2017-05-25,111.585,1.1224,1.2973,0.008961778
2017-05-26,111.765,1.1209,1.2931,0.008947345
2017-05-27,,,,
2017-05-28,,,,
2017-05-29,111.23,1.1185,1.2816,0.00899038
2017-05-30,111.245,1.1139,1.282,0.008989168
2017-05-31,110.805,1.1172,1.2805,0.009024863
2017-06-01,110.775,1.1243,1.2873,0.009027308
2017-06-02,111.405,1.1216,1.2884,0.008976258
2017-06-03,,,,
2017-06-04,,,,
2017-06-05,110.425,1.128,1.2871,0.00905592
2017-06-06,,,,
2017-06-07,109.435,1.1278,1.2907,0.009137844
2017-06-08,109.765,1.1261,1.2962,0.009110372
2017-06-09,109.995,1.1198,1.2781,0.009091322
2017-06-10,,,,
2017-06-11,,,,
2017-06-12,110.345,1.1203,1.2739,0.009062486
2017-06-13,109.865,1.1202,1.2666,0.00910208
2017-06-14,110.055,1.1209,1.2753,0.009086366
2017-06-15,109.31,1.1214,1.2759,0.009148294
2017-06-16,110.87,1.1149,1.2754,0.009019572
2017-06-17,,,,
2017-06-18,,,,
2017-06-19,110.865,1.1203,1.2774,0.009019979
2017-06-20,111.65,1.1149,1.2733,0.008956561
2017-06-21,111.335,1.1136,1.2631,0.008981901
2017-06-22,111.315,1.1168,1.2674,0.008983515
2017-06-23,111.295,1.1148,1.2679,0.00898513
2017-06-24,,,,
2017-06-25,,,,
2017-06-26,111.225,1.1198,1.2743,0.008990784
2017-06-27,111.885,1.118,1.272,0.008937749
2017-06-28,112.195,1.1342,1.2821,0.008913053
2017-06-29,112.335,1.1378,1.2938,0.008901945
2017-06-30,111.995,1.1443,1.3011,0.00892897
2017-07-01,,,,
2017-07-02,,,,
2017-07-03,112.35,1.1424,1.3013,0.008900757
2017-07-04,113.36,1.137,1.2942,0.008821454
2017-07-05,113.095,1.1353,1.2928,0.008842124
2017-07-06,113.165,1.1351,1.2936,0.008836654
2017-07-07,113.17,1.1422,1.2968,0.008836264
2017-07-08,,,,
2017-07-09,,,,
2017-07-10,113.985,1.1402,1.2889,0.008773084
2017-07-11,114.06,1.1397,1.2881,0.008767315
2017-07-12,113.855,1.147,1.2855,0.008783101
2017-07-13,113.295,1.1415,1.2889,0.008826515
2017-07-14,113.385,1.1397,1.2943,0.008819509
2017-07-15,,,,
2017-07-16,,,,
2017-07-17,112.485,1.1472,1.311,0.008890074
2017-07-18,112.635,1.1478,1.3054,0.008878235
2017-07-19,112.06,1.155,1.3035,0.008923791
2017-07-20,111.84,1.153,1.3025,0.008941345
2017-07-21,111.895,1.1629,1.2963,0.00893695
2017-07-22,,,,
2017-07-23,,,,
2017-07-24,111.125,1.1675,1.3001,0.008998875
2017-07-25,111.165,1.164,1.3025,0.008995637
2017-07-26,111.885,1.1647,1.3028,0.008937749
2017-07-27,111.16,1.1729,1.3113,0.008996042
2017-07-28,111.19,1.1683,1.3072,0.008993615
2017-07-29,,,,
2017-07-30,,,,
2017-07-31,110.555,1.1757,1.3147,0.009045272
2017-08-01,110.335,1.1826,1.3197,0.009063307
2017-08-02,110.345,1.1809,1.321,0.009062486
2017-08-03,110.775,1.1854,1.3224,0.009027308
2017-08-04,109.94,1.1879,1.3143,0.00909587
2017-08-05,,,,
2017-08-06,,,,
2017-08-07,110.775,1.1789,1.3049,0.009027308
2017-08-08,110.75,1.1795,1.3034,0.009029345
2017-08-09,110.14,1.1762,1.2994,0.009079354
2017-08-10,109.975,1.176,1.3011,0.009092976
2017-08-11,109.175,1.1765,1.2976,0.009159606
2017-08-12,,,,
2017-08-13,,,,
2017-08-14,109.18,1.1822,1.3007,0.009159187
2017-08-15,,,,
2017-08-16,110.595,1.174,1.2866,0.009042
2017-08-17,110.085,1.1775,1.2895,0.00908389
2017-08-18,109.515,1.1729,1.2874,0.009131169
2017-08-19,,,,
2017-08-20,,,,
2017-08-21,109.395,1.1752,1.287,0.009141186
2017-08-22,109.02,1.181,1.2896,0.009172629
2017-08-23,109.705,1.1766,1.2824,0.009115355
2017-08-24,108.89,1.1816,1.2805,0.00918358
2017-08-25,109.555,1.1801,1.28,0.009127835
2017-08-26,,,,
2017-08-27,,,,
2017-08-28,109.285,1.1952,1.2904,0.009150387
2017-08-29,108.655,1.1962,1.2925,0.009203442
2017-08-30,109.635,1.1974,1.2927,0.009121175
2017-08-31,110.355,1.1896,1.2921,0.009061665
2017-09-01,110.055,1.1913,1.2939,0.009086366
2017-09-02,,,,
2017-09-03,,,,
2017-09-04,109.805,1.1884,1.2963,0.009107053
2017-09-05,109.695,1.1897,1.2927,0.009116186
2017-09-06,108.595,1.1921,1.3043,0.009208527
2017-09-07,109.185,1.1926,1.3048,0.009158767
2017-09-08,108.34,1.2025,1.3097,0.009230201
2017-09-09,,,,
2017-09-10,,,,
2017-09-11,108.285,1.2018,1.3194,0.009234889
2017-09-12,109.285,1.1964,1.3178,0.009150387
2017-09-13,110.215,1.1969,1.3288,0.009073175
2017-09-14,110.47,1.1893,1.3215,0.009052231
2017-09-15,110.065,1.1919,1.3402,0.00908554
2017-09-16,,,,
2017-09-17,,,,
2017-09-18,111.07,1.1945,1.3583,0.009003331
2017-09-19,111.455,1.1958,1.3515,0.008972231
2017-09-20,111.525,1.1996,1.3515,0.008966599
2017-09-21,112.395,1.1887,1.3503,0.008897193
2017-09-22,112.465,1.1941,1.3572,0.008891655
2017-09-23,,,,
2017-09-24,,,,
2017-09-25,112.31,1.1922,1.3503,0.008903927
2017-09-26,111.745,1.1853,1.3483,0.008948946
2017-09-27,112.275,1.1789,1.3453,0.008906702
2017-09-28,112.845,1.1745,1.3399,0.008861713
2017-09-29,112.375,1.1781,1.3435,0.008898776
2017-09-30,,,,
2017-10-01,,,,
2017-10-02,,,,
2017-10-03,,,,
2017-10-04,,,,
2017-10-05,,,,
2017-10-06,,,,
2017-10-07,,,,
2017-10-08,,,,
2017-10-09,,,,
2017-10-10,112.67,1.1742,1.3139,0.008875477
2017-10-11,112.36,1.1813,1.3203,0.008899964
2017-10-12,112.495,1.1862,1.3226,0.008889284
2017-10-13,112.275,1.1828,1.3261,0.008906702
2017-10-14,,,,
2017-10-15,,,,
2017-10-16,111.915,1.1808,1.3275,0.008935353
2017-10-17,112.225,1.1789,1.3248,0.008910671
2017-10-18,112.165,1.1771,1.3193,0.008915437
2017-10-19,113.04,1.1797,1.3209,0.008846426
2017-10-20,112.585,1.1848,1.3154,0.008882178
2017-10-21,,,,
2017-10-22,,,,
2017-10-23,113.835,1.1764,1.3183,0.008784644
2017-10-24,113.39,1.175,1.3204,0.00881912
2017-10-25,113.94,1.1766,1.3134,0.008776549
